accX,accY,accZ,gyrX,gyrY,gyrZ
-2916.816235314708,13265.266945627392,6703.949682430869,-521.6196412025861,296.30514405589975,108.95599612474953
-3989.772330224332,11977.737325076987,7063.4731607279855,-262.63508087784163,-35.23880385312884,272.493530728472
-3251.691363632992,12480.482612783508,4989.0302653152685,-349.31163592029577,-217.73104582769372,-152.4881655052457
-4092.112503123437,15118.526499720656,8765.89794496616,-194.48880211997462,-539.0836416670184,712.0423406401393
-5096.918627520697,10426.873245941551,5283.871479260697,-303.624793368975,-208.76804907854975,117.77205789760902
-4355.073193565897,15242.471248489861,7188.866194238286,-364.7711499069439,-332.6030105192631,375.0262466154493
-2964.422239628442,12942.092021952616,6801.368597740411,-914.7263408252236,-103.06029468534287,43.22826798920859
-3005.590175344915,10674.949839973473,7743.208159105888,176.16902612706215,966.6742975324017,-565.5005220376137
-2506.1962524482124,14886.924274582509,7552.055258964429,-502.4777171029632,-48.792759568095335,202.57359382345942
-6527.431153479376,14616.826432791633,7174.1908043764915,-19.67404849276889,-11139.775445164585,10051.256887684653
-5598.280779463252,14944.874721695856,8617.158345959151,1026.421691192576,-8987.785672532582,12955.909608070267
2375.2740125429677,10402.722302130362,5454.469635085882,302.09870403165735,-3163.320917820741,7689.1951924845025
860.6421212643024,9278.326937834849,6047.489208143087,603.1364891917997,-4786.023442524022,8244.051872683047
751.2131187442656,12027.019553184007,2814.7165644403435,449.0193161424225,-1323.0914938559608,-219.41746885974442
1711.12893916831,8584.840382347897,7072.922515270385,-572.6018424384692,58.04970265864989,1444.6342069619031
1484.77921414919,14673.17769873691,8407.443173417303,-829.2874044995181,249.2086565903184,-41.74146610982879
1060.7805911969285,16512.860467132003,6745.4819586648155,-336.84706056741777,-661.1708820971736,-882.8610348073781
1533.9334498060136,11413.310304924498,5357.617774281804,-842.8763223023439,682.9144964577695,-1086.655280925838
4685.0108682837135,15849.908333901458,3218.614908525091,-4985.88638110455,2451.2547826276827,-875.0574202011535
-609.5697236394349,20774.520858824824,1860.9858888906822,-10720.974812243277,504.8080128237687,-7417.654692594288
-1896.3923491331427,8698.447410061266,8744.97359324903,-9769.23873041591,1130.0646496939,-5731.0300561766035
1483.4201001573101,10171.26007748313,14657.276438778335,-7146.814126234966,1674.734717045387,-5832.779281958353
1552.7510001526946,6931.341529707373,17253.90045551432,-502.9606955772763,5884.888460876681,-6085.27870802908
-1867.5321121555714,10942.331241918326,7591.817027212545,5059.864061558686,7457.186328930517,-6392.90561547005
-2443.5406187067683,13954.838438072771,3802.2448294549035,3814.43412941584,5212.160862087907,-4597.625978109438
-3974.828261248908,10718.246036774734,2888.1406056639958,574.1787697846936,2075.595773869509,-3907.191555866939
-1818.0208672788337,14647.199103036824,9215.668540563518,390.5720133376226,1322.9002839623263,-265.69849506468165
-2023.787627701757,15775.211073373412,10129.529452827052,1396.2542401886599,4257.9581095477115,-392.3440736204416
-3747.7787689270144,8513.38623387585,5711.918022942897,3022.4324692875034,2628.120494798232,-903.7457022123403
-4192.974402171549,12512.53106091022,5130.810281878006,2642.633675811113,4642.238950441797,-1068.6439046058256
-3117.0900508622226,10733.40406977896,9621.500707315447,3786.5398131614315,3238.8206616374346,-84.06901565301303
-2234.8030213972875,11572.61134871438,6442.016682230117,3694.533814240332,-11.117243960905284,412.56950639862356
-5762.194640251127,11092.228764814663,5043.6885329425995,1262.9210053836916,-2648.710901271313,219.48964095676018
-3256.2034167351726,11136.632990895987,5823.689410707247,-1147.064015938145,-1336.0049359117575,1149.0388095521798
-1002.8695706649578,12588.614485488986,6320.748706354933,1400.855377114341,-35.07785603694716,-1345.314608504382
-4076.842819460522,13288.824536821521,5371.835174713396,1886.2266826143355,-2714.116328995481,-2610.757409760832
-4119.9464657427125,12877.985701589114,3974.2074302838705,3945.55456347792,-2998.9093367504574,-1771.8934274025721
-2064.3502060714864,15720.370011528375,6836.709477829234,2376.5251169424214,-8382.68186800805,-755.6337272200964
-1398.2488110746115,11291.698926818048,8007.353821214289,3051.63917069539,-6018.4688406584455,-952.6061364116587
-4586.883626337357,14103.984061957308,6658.124518013155,3421.8521943886667,-10793.847955489184,701.3145363523156
-1616.6701543651618,7078.930763451291,5043.924488890422,2934.2977336222502,-11796.878508421378,3141.9523501660838
-1275.2468894308186,11502.199342704836,8948.675774178415,2190.533596439046,-10818.049380425833,5085.421904980836
1694.7401434828887,7510.964021326501,5239.941835114691,392.1789835720718,-5457.678667493804,7010.032202298945
4837.112009760407,9300.873676723479,5600.269068013255,975.1572815962086,147.504412295826,3221.6845130979455
-1283.0008272692962,13709.01723317007,4812.6713674663515,-177.28580700887886,2703.814750228179,4909.535576227838
342.01779400037856,15259.904151173247,18.06359571175517,-1410.470538467494,3964.670466236257,1802.972180477827
-782.2093984059679,9452.228743095502,9532.601898906285,-4864.602927230933,5838.332165170821,-682.9208039339528
-1998.6901057179482,14574.555087851866,5294.138911425025,-3268.179398785699,15788.336773178338,-168.1992625113158
-2769.5661438549523,14650.324496863583,5721.864425669194,-2051.4554428708298,4472.886205439668,-94.91080509403832
-2734.9451214287847,15373.791656200858,6887.119342693462,-1521.5277207047548,2705.6389017669244,153.01952359950928
-2168.938883601171,9252.907849672909,9298.411160092834,830.4939617736986,732.4334728819249,985.2923854053446
-421.038970217228,8049.801367672519,6462.004872720565,520.4086149125349,397.4772690436099,-168.54317191996827
-1777.435255203226,14094.339305133793,5856.028601454131,132.4506395225522,-1034.03869554529,1468.969860169177
-997.1179461313941,14755.93720545723,6594.054069849905,-340.37994813042144,-451.6025931786373,280.07538702665227
-952.0579150591827,10745.233598682828,7874.450253950417,200.18423536510286,-267.5395573094969,-367.79963552460623
-1139.7931470441301,16757.504579943252,8148.544106050273,694.2585376331509,-658.3674033261334,63.711817745098415
-4730.758892031494,17955.595614478334,5490.561873015526,3016.795670334292,-7533.879761651711,4099.806904697196
122.29096160079473,11570.228116663511,4384.228728642064,4303.724264856991,-15789.485172152003,4233.289594707756
-43.5677204958713,12770.555300919783,6711.637540389647,3940.593032883833,-5948.175013640693,4856.433939376196
1039.3177882106606,12416.591941913433,4827.011765824274,3068.1107861641817,-4929.971394045525,4408.330794850631
9338.801859326857,10073.988849311274,1239.701789658829,-966.7983636010656,-1460.3767016549336,1404.7223942594353
2387.224839335898,13201.662984129005,5536.695591668941,-876.972073135367,-1489.318903264083,637.2542081789114
2191.2872705208392,12482.838110812809,7630.7191282364965,1615.5241891330759,979.3496661432137,-0.2114495258201714
1402.0036796156596,12084.413173354147,3831.236862449585,-509.1450774127228,1603.3932707241866,-685.856964860413
-64.70776593881692,13717.176708567464,7123.971114623889,22.628738760351325,372.22950269809684,-116.49181564762225
812.0697251811717,9966.213386607289,5262.54359750909,-1017.7249953464876,79.97453991834072,824.2646041244977
343.4916288933142,14923.695062060318,4986.317548423193,114.9808961426267,-812.0385027873696,-52.12727078252195
1120.140000452977,11666.570418820289,4766.1799879515165,-353.2759281098515,-612.4596814216147,268.2003603735339
2084.540874379868,15418.815712206377,7167.0913803555795,471.4693441773238,-320.55138606793867,-484.9975198549393
1782.2345146735925,15845.785318579636,4051.768925562139,-476.61681346477314,96.21610445421808,-416.6505587856506
801.5637185443516,16429.636341968577,4692.158608439349,198.39903760173638,384.38030378154167,289.6657490773625
272.3048292706154,12644.274609095053,6504.982088691263,-516.4367455632281,503.89674076796814,71.94183891993171
613.6633614239803,13529.477002045458,3929.8178372449474,-137.1658485040994,-367.6248930899006,384.82750918228504
1542.1107518270965,13240.72619268763,5995.509515858309,-383.36728772958725,183.0707622681037,39.27742840345476
1367.79611533263,15658.056276160974,3900.2859780947765,-802.783200353701,-42.82027436749296,-502.1471453814394
1753.5743318114723,11245.871370745183,3958.563747135234,-307.0687494975136,342.8410571995769,434.6179974987275
982.5623792783921,15714.918480827913,4398.4526924534075,-650.4904827383342,-199.56110846986581,358.0559406949099
1750.5942588993735,15404.941631412239,3327.0676249385124,390.11572358314356,-108.69747716459295,230.32024168191253
1522.3154132297227,14035.730620386077,4659.418508396475,-492.636457169441,452.79779531565225,-448.9845603600825
2323.537539421386,13203.17783861106,6821.596956829453,-429.6460767257319,-216.0780010281622,197.36355045914448
1485.6422937371904,11791.032569688708,4788.408161937032,-736.1251751688014,-283.77738983217284,-81.66399609196128
1238.7462429803277,13573.577132554892,5099.02538930329,453.2902895474181,-349.9325311076258,572.4156492245713
801.1800078458706,11554.708887313009,4422.539120020251,-1004.6478568533983,-259.1739797630212,-19.26623604351022
1855.732549628724,10675.98330591556,8729.916620918788,-444.28372980174703,-33.69705245289239,174.65960554357457
107.97867216086917,15385.377451951386,3733.009540894569,-612.6939692866156,651.4555136163676,-196.29802048226952
35.89206487384831,13711.9886646639,5194.744936315199,-673.0069488519825,111.72989606147776,58.67121332929483
1193.072156322201,11329.240233248529,6238.082178438231,-195.53916811413632,-181.3724185763033,-27.449263553340774
282.2880062621452,11188.570235559839,3555.4558475925805,-319.5822804183374,189.9282095170263,777.8969545793451
2013.1279770418155,12225.765649226934,7402.041964628955,174.78000494805246,-286.18832578299265,548.832673185329
1065.6288123497898,8904.09207892462,5341.8822700078745,90.40483623396179,453.88556646669485,11.757319201618742
1468.7317760656233,12472.464354380894,4638.681963691929,466.72555567208695,-422.7704115066722,-222.06289060048437
740.2794519739807,11738.085165831764,4546.46674138242,-242.7737730603005,148.20182008224234,27.914298817559768
1440.939613454833,16443.75086050301,6445.685214214964,-46.53665268322169,-583.8638957786009,397.1647541358427
2019.6574080483704,8261.9386279983,5923.830717772086,217.33972436242178,6.635021319198827,546.6761060598812
595.8808773832185,7363.026711973451,5358.081941438356,-162.89304695945486,24.886751116928508,28.53744970803163
611.4349209886209,17568.399021833346,5440.472816077639,-38.95865014707496,861.1505734642981,502.0839770537632
1880.2700657905189,11342.204064427773,6909.113618060794,-24.562361204364947,117.40627527518541,463.4758240182074
1586.2620069427999,13511.815321953103,4815.626374338312,113.03709695883673,-260.4789607855568,-412.46014371135936
72.9203076051117,19118.827018598833,5866.021429389531,-164.54487299256814,-556.5325646514442,60.68386795269758
1042.4982557611888,8648.867139726568,5202.991178305442,-746.512192539821,13.475959317685437,716.9017156760311
